,artist_name,track_name,Genre,mode,duration_ms,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6056,athenaeum,plurabelle,Pop,1,259227,4,0.304,0.823,1,-6.743,0.0802,0.0031,0.0,0.0707,0.269,162.012
6057,reel big fish,a little doubt goes a long way,Pop,1,199600,4,0.678,0.798,4,-5.141,0.0357,0.00947,1.6e-06,0.389,0.966,148.313
6058,omarion,speedin',Pop,1,263507,4,0.459,0.663,1,-2.275,0.0321,0.41,0.0,0.114,0.5,135.907
6059,life of dillon,bluebirds,Pop,1,202760,4,0.755,0.794,6,-5.58,0.0305,0.00624,0.0102,0.0655,0.709,114.01
6060,montell jordan,everything is gonna be alright,Pop,1,302160,4,0.861,0.515,1,-4.947,0.0404,0.2,0.0,0.108,0.664,123.92
6061,reggie and the full effect,getting by with it's,Pop,1,229613,4,0.56,0.967,1,-4.664,0.0426,0.0567,0.0,0.102,0.876,120.063
6062,katharine mcphee,christmas is the time,Pop,1,191947,4,0.721,0.708,9,-7.564,0.0452,0.272,0.0,0.0934,0.498,104.536
6063,the osmonds,my drum,Pop,0,199747,4,0.509,0.881,11,-6.555,0.0773,0.257,0.144,0.196,0.902,90.324
6064,nate dogg,why,Pop,0,313200,4,0.67,0.635,8,-5.896,0.0311,0.0105,0.0014,0.312,0.627,75.496
6065,cimorelli,before october's gone,Pop,1,237805,4,0.555,0.505,3,-7.637,0.0324,0.0268,0.0,0.0784,0.462,77.441
6066,groove coverage,last unicorn,Pop,0,235427,4,0.577,0.958,3,-6.707,0.0404,0.00988,0.00345,0.0976,0.174,140.017
6067,the veronicas,sanctified,Pop,1,199373,4,0.616,0.548,5,-5.547,0.043,0.125,0.0,0.351,0.484,130.143
6069,kylie minogue,the one,Pop,1,239880,4,0.546,0.948,2,-5.275,0.0449,0.000474,0.141,0.262,0.543,123.978
6070,sara bareilles,cassiopeia,Pop,1,213080,4,0.657,0.714,6,-5.876,0.0338,0.313,4.73e-05,0.075,0.391,90.016
6071,samantha jade,castle,Pop,1,210107,4,0.543,0.547,6,-4.031,0.0286,0.303,0.0,0.159,0.137,130.845
6072,selena gomez,me & the rhythm,Pop,1,213427,4,0.711,0.736,7,-5.959,0.104,0.00315,0.000637,0.0731,0.717,106.01
6073,jill scott,talk to me,Pop,0,284493,4,0.495,0.465,2,-8.189,0.211,0.239,9.56e-06,0.067,0.338,94.03
6074,devo,working in the coal mine,Pop,1,169172,4,0.794,0.672,5,-7.575,0.119,0.562,0.00265,0.0879,0.78,158.937
6075,jet lag gemini,picture frames,Pop,1,232000,4,0.456,0.736,10,-5.352,0.0522,0.0128,0.0,0.118,0.198,148.834
6076,the knife,like a pen,Pop,0,373440,4,0.647,0.759,4,-9.977,0.0455,0.00715,0.171,0.0733,0.179,124.991
6077,ashley tisdale,shut up and dance (feat. chris french),Pop,1,171592,4,0.825,0.238,1,-10.731,0.0319,0.821,0.0,0.137,0.49,104.888
6078,casey donovan,shattered,Pop,1,190547,4,0.533,0.874,7,-3.181,0.0776,0.00334,0.0,0.0499,0.621,129.21
6079,migos,one time,Pop,0,281174,4,0.896,0.705,11,-6.098,0.196,0.0395,0.0,0.0753,0.796,127.035
6080,angels & airwaves,the revelator,Pop,1,292248,4,0.606,0.821,9,-6.679,0.044,0.0318,0.00101,0.143,0.134,112.001
6081,the ready set,wishlist,Pop,1,235667,4,0.629,0.837,7,-6.396,0.0322,0.345,9.05e-05,0.25,0.717,97.978
6082,the temptations,"runaway child, running wild",Pop,0,286467,4,0.533,0.49,5,-12.775,0.0441,0.211,1.67e-05,0.0749,0.806,107.962
6083,vic mensa,heaven on earth,Pop,0,317373,4,0.575,0.662,9,-6.976,0.356,0.115,1.51e-06,0.214,0.297,100.647
6084,simple plan,can't keep my hands off you (feat. rivers cuomo),Pop,1,200722,4,0.582,0.954,2,-3.075,0.0652,0.00316,1.05e-06,0.266,0.652,114.981
6085,mariah carey,say somethin',Pop,1,224440,4,0.818,0.794,4,-6.293,0.0641,0.12,0.0,0.0828,0.844,108.002
6086,m83,you appearing,Pop,1,219293,4,0.341,0.22,2,-11.513,0.0299,0.789,0.592,0.161,0.204,97.454
6087,charlie puth,dangerously,Pop,0,199133,3,0.696,0.517,2,-8.379,0.0366,0.364,0.0,0.197,0.23,112.291
6088,deee-lite,two clouds above nine,Pop,1,308907,4,0.825,0.848,7,-12.638,0.06,0.00116,0.0106,0.258,0.704,120.009
6089,the boo radleys,upon 9th and fairchild,Pop,1,290667,4,0.311,0.507,9,-11.426,0.0401,0.000658,0.895,0.11,0.199,183.425
6090,eastmountainsouth,you dance,Pop,1,237667,4,0.589,0.668,6,-9.314,0.0313,0.0891,0.445,0.1,0.377,99.008
6091,rachael yamagata,sunday afternoon,Pop,0,544440,3,0.294,0.378,9,-9.637,0.0322,0.579,0.279,0.0897,0.138,118.15
6092,darren hayes,words,Pop,1,274467,4,0.615,0.312,4,-10.563,0.0433,0.84,0.0,0.0851,0.316,90.024
6093,venus hum,honey,Pop,1,245667,4,0.585,0.714,2,-6.629,0.0523,0.215,2.66e-05,0.585,0.82,155.895
6094,menswear,around you again,Pop,1,203533,4,0.399,0.935,7,-3.563,0.0429,0.00113,0.0567,0.127,0.664,145.568
6095,corinne bailey rae,trouble sleeping,Pop,0,208733,4,0.636,0.55,5,-6.905,0.0237,0.14,0.0,0.0763,0.535,90.97
6096,the summer set,thick as thieves,Pop,0,185627,4,0.673,0.804,7,-7.625,0.0346,0.117,0.0,0.294,0.882,93.995
6097,harpers bizarre,blackbird,Pop,1,119240,4,0.435,0.285,10,-14.552,0.0279,0.596,0.000351,0.142,0.434,92.488
6098,austin mahone,something so real,Pop,1,206193,4,0.801,0.559,0,-7.099,0.0306,0.0326,0.0,0.217,0.559,90.0
6099,carl thomas,you ain't right,Pop,0,196667,4,0.724,0.435,9,-8.271,0.0373,0.0341,2.38e-05,0.0662,0.595,136.013
6100,mest,misunderstood,Pop,1,181227,4,0.439,0.86,0,-6.231,0.0544,0.000726,0.0,0.182,0.854,187.941
6101,no secrets,here i am,Pop,1,188307,4,0.686,0.831,9,-4.676,0.0387,0.0171,0.151,0.0674,0.756,99.97
6102,susanna hoffs,boys keep swinging,Pop,1,299200,4,0.704,0.806,2,-8.811,0.0523,0.576,3.37e-06,0.354,0.758,125.574
6103,ll cool j,candy,Pop,1,272360,4,0.585,0.731,10,-6.77,0.337,0.0486,3.28e-06,0.222,0.679,89.419
6104,mr. cheeks,unanimous decision,Pop,1,179867,4,0.855,0.65,1,-7.285,0.323,0.122,0.0,0.113,0.854,98.265
6106,beach house,sparks,Pop,1,321133,4,0.33,0.765,3,-6.261,0.0353,0.0379,0.018,0.163,0.394,96.075
6108,dottie west,six weeks every summer (christmas every other year),Pop,1,237947,4,0.555,0.231,2,-14.752,0.0272,0.757,1.13e-05,0.132,0.337,80.515
6109,twista,heartbeat,Pop,1,179947,4,0.564,0.66,2,-6.056,0.338,0.0902,5.63e-06,0.332,0.347,85.842
6110,grizzly bear,i live with you,Pop,0,297507,4,0.297,0.433,6,-8.34,0.0349,0.71,0.00226,0.0896,0.108,125.972
6111,the muffs,laying on a bed of roses,Pop,1,131840,4,0.306,0.963,4,-5.537,0.0591,0.000109,0.0,0.141,0.691,158.436
6112,m83,another wave from you,Pop,1,113773,4,0.252,0.188,1,-11.648,0.0456,0.329,0.121,0.1,0.0302,86.997
6113,mojave 3,yer feet,Pop,1,255707,4,0.536,0.0679,7,-20.36,0.0343,0.807,9.3e-05,0.0711,0.0749,126.051
6114,the donnas,leather on leather,Pop,1,137267,4,0.346,0.863,2,-9.66,0.0412,0.0163,0.818,0.478,0.615,142.085
6115,mozella,going home,Pop,1,258880,3,0.803,0.548,1,-7.593,0.0272,0.324,0.00256,0.216,0.472,105.816
6116,sterling knight,hanging,Pop,1,178693,4,0.803,0.871,0,-4.927,0.0867,0.172,0.0,0.337,0.94,124.013
6117,new kids on the block,big girl now,Pop,0,208867,4,0.808,0.715,11,-7.625,0.0563,0.0023,0.0,0.0939,0.795,122.944
6118,westlife,open your heart,Pop,1,218933,4,0.655,0.756,1,-6.143,0.0238,0.295,0.0,0.0748,0.598,103.038
6119,the bunny the bear,first met you,Pop,1,199747,4,0.468,0.85,2,-4.692,0.0627,0.0114,0.0,0.285,0.317,140.055
6120,m83,i need you,Pop,1,181280,4,0.187,0.526,2,-7.291,0.0326,0.0261,0.0342,0.172,0.0739,72.259
6121,gabriella cilmi,cigarettes and lies,Pop,1,169787,4,0.526,0.719,0,-6.634,0.0898,0.112,1.11e-05,0.129,0.766,187.84
6122,mojave 3,baby's coming home,Pop,1,337173,4,0.247,0.353,10,-12.584,0.0273,0.00244,0.00157,0.169,0.0677,138.238
6123,brandy,tomorrow,Pop,0,319493,4,0.242,0.384,10,-6.695,0.0306,0.574,0.0,0.093,0.112,87.589
6124,tegan and sara,"goodbye, goodbye",Pop,1,206160,4,0.684,0.873,6,-5.581,0.0316,0.0266,0.000123,0.0928,0.736,134.97
6125,gladys knight,since i fell for you,Pop,1,231747,4,0.318,0.198,1,-11.759,0.0465,0.776,0.000445,0.12,0.157,65.731
6126,james morrison,the last goodbye,Pop,1,312027,3,0.493,0.309,4,-8.821,0.0277,0.213,3.85e-06,0.087,0.218,144.441
6127,alexandra burke,without you,Pop,1,253493,4,0.572,0.349,2,-8.05,0.0388,0.395,0.0,0.296,0.224,139.994
6128,carrie underwood,starts with goodbye,Pop,1,246627,4,0.467,0.641,9,-4.721,0.0346,0.0835,3.49e-05,0.0853,0.239,148.045
6129,lloyd banks,playboy,Pop,1,272000,4,0.628,0.951,1,-4.143,0.332,0.00421,0.0,0.336,0.445,82.119
6130,momus,sempreverde,Pop,0,233360,4,0.294,0.274,11,-20.272,0.046,0.814,0.912,0.125,0.3,101.277
6131,xscape,understanding,Pop,1,340962,4,0.7,0.465,7,-10.43,0.0562,0.36,0.000157,0.143,0.306,137.823
6132,donna fargo,daddy,Pop,1,176107,4,0.657,0.358,9,-12.115,0.0352,0.83,0.00155,0.332,0.728,127.711
6133,the cheetah girls,crash,Pop,1,215533,4,0.889,0.572,2,-5.905,0.0466,0.0966,1.31e-05,0.193,0.528,121.037
6134,olivia newton-john,it's so easy,Pop,1,190427,4,0.672,0.829,2,-10.125,0.0623,0.366,0.0,0.311,0.846,135.622
6135,jess glynne,you can find me,Pop,1,207210,4,0.715,0.639,6,-6.101,0.0574,0.000123,0.0,0.535,0.791,122.975
6136,brandy,angel in disquise,Pop,0,288267,4,0.629,0.643,6,-6.773,0.0308,0.0301,0.00236,0.347,0.596,140.13
6137,anastacia,time,Pop,0,213320,4,0.575,0.839,1,-2.838,0.0356,0.03,5.06e-05,0.129,0.397,104.828
6138,wale,chain music,Pop,1,200520,4,0.736,0.828,9,-4.976,0.326,0.0268,0.0,0.317,0.789,164.099
6139,westlife,miss you,Pop,1,233160,4,0.487,0.618,2,-6.207,0.0254,0.454,2.8e-06,0.284,0.423,78.037
6140,go west,eye to eye,Pop,0,213400,4,0.849,0.579,0,-13.97,0.0352,0.101,1.66e-06,0.111,0.968,114.716
6141,saint etienne,tonight,Pop,1,277773,4,0.611,0.791,6,-7.216,0.034,0.00136,0.128,0.0844,0.421,121.974
6142,momus,the guitar lesson,Pop,1,232840,3,0.578,0.442,11,-13.133,0.0315,0.58,0.17,0.0909,0.557,168.94
6143,harry belafonte,hallelujah i love her so,Pop,0,175724,4,0.62,0.055,9,-21.859,0.106,0.788,0.000106,0.102,0.555,122.808
6144,the bluetones,u.t.a.,Pop,1,244187,3,0.168,0.555,2,-7.445,0.0341,0.000263,0.627,0.0981,0.172,172.441
6145,faith evans,love don't live here anymore,Pop,0,257720,4,0.4,0.469,11,-10.742,0.0577,0.0571,0.000108,0.0954,0.384,82.281
6146,never shout never,did it hurt?,Pop,1,124133,4,0.768,0.296,7,-9.829,0.105,0.968,1.52e-06,0.0713,0.233,124.87
6147,haddaway,desert prayer,Pop,0,351600,4,0.636,0.833,10,-7.402,0.0456,0.323,0.000702,0.11,0.636,117.361
6148,jon mclaughlin,amelia's missing,Pop,1,168227,5,0.535,0.525,5,-6.438,0.031,0.429,0.0,0.136,0.157,138.151
6149,nofx,falling in love,Pop,1,313333,4,0.37,0.0231,0,-6.744,0.0536,0.00186,0.0525,0.164,0.956,95.872
6150,the saturdays,wordshaker,Pop,0,200253,4,0.66,0.906,1,-4.218,0.114,0.081,0.0,0.118,0.723,94.056
6151,jump5,a strange way to save the world,Pop,1,231600,4,0.558,0.612,7,-5.541,0.0276,0.0292,0.0,0.113,0.263,141.81
6152,super junior,u,Pop,0,226747,4,0.791,0.871,6,-3.769,0.132,0.169,0.0,0.0923,0.805,115.025
6153,the sundays,a certain someone,Pop,0,264867,4,0.698,0.629,9,-9.302,0.0504,0.299,0.0185,0.146,0.877,122.269
6154,the lonely island,attracted to us,Pop,1,112360,4,0.575,0.828,5,-3.857,0.247,0.25,7.92e-05,0.0619,0.544,82.531
6155,velocity girl,copacetic,Pop,1,221440,4,0.33,0.71,7,-6.425,0.037,0.0304,0.00429,0.136,0.42,116.434
6156,julia fordham,tied,Pop,0,181293,4,0.42,0.0511,4,-22.468,0.0417,0.943,0.0,0.0968,0.164,133.068
6157,christina perri,stay awake,Pop,1,65240,3,0.56,0.104,10,-16.433,0.0411,0.91,2.18e-05,0.269,0.387,109.92
6158,jesus jones,stripped,Pop,0,230933,4,0.512,0.944,9,-11.131,0.0983,4.76e-05,0.0584,0.112,0.0397,113.76
6159,rizzle kicks,round up,Pop,1,215907,4,0.822,0.856,0,-5.46,0.168,0.0511,1.59e-06,0.898,0.466,99.02
6160,al martino,crying in the chapel,Pop,1,185627,4,0.273,0.31,10,-12.31,0.0318,0.618,0.227,0.238,0.382,67.633
6161,darude,next to you,Pop,0,455080,4,0.567,0.947,10,-7.578,0.0683,1.6e-05,0.627,0.21,0.483,138.001
6162,the temptations,it's growing,Pop,1,179573,4,0.233,0.525,5,-11.233,0.0469,0.656,7.75e-06,0.182,0.79,210.874
6163,soulja boy,new drip,Pop,1,142498,4,0.868,0.474,8,-8.301,0.371,0.465,0.0,0.291,0.553,122.992
6164,never shout never,aeroplane,Pop,1,239720,4,0.782,0.606,2,-7.013,0.0609,0.0468,0.0,0.112,0.218,120.022
6165,young money,gooder,Pop,0,266493,4,0.589,0.84,6,-6.081,0.331,0.0388,0.0,0.11,0.913,152.131
6166,big time rush,love me again,Pop,1,210973,4,0.595,0.937,10,-3.878,0.0406,0.0107,0.0,0.0701,0.764,129.953
6167,chrisette michele,interlude (in my bed - sleeping alone),Pop,0,50387,1,0.666,0.157,0,-22.561,0.937,0.412,0.0,0.175,0.603,91.442
6168,the game,doctor's advocate,Pop,0,303747,4,0.588,0.741,10,-6.209,0.351,0.278,0.0,0.15,0.773,84.966
6169,kelly clarkson,love so soft,Pop,1,172427,4,0.808,0.581,11,-5.43,0.07,0.0053,1.19e-05,0.0828,0.758,130.012
6170,squeeze,853-5937,Pop,1,197173,4,0.721,0.433,2,-13.231,0.0275,0.537,0.0,0.179,0.729,103.934
6171,ll cool j,big mama (unconditional love),Pop,0,334573,4,0.744,0.696,6,-4.376,0.15,0.183,0.0,0.12,0.58,92.96
6172,b2k,understanding,Pop,0,232960,4,0.675,0.694,9,-3.519,0.173,0.0293,5.12e-06,0.297,0.761,175.91
6173,twista,birthday,Pop,1,222110,4,0.952,0.575,11,-5.893,0.112,0.000563,0.000328,0.0685,0.371,110.005
6174,carl thomas,anything,Pop,1,239960,4,0.714,0.747,1,-6.959,0.0407,0.0642,0.0,0.222,0.355,98.989
6175,fabolous,she wildin',Pop,0,229080,4,0.632,0.657,3,-5.144,0.0967,0.0292,0.0,0.233,0.151,91.38
6176,rushlow,i can't be your friend,Pop,1,200800,4,0.575,0.661,2,-4.165,0.0313,0.0596,0.0,0.117,0.449,137.255
6177,taking back sunday,sink into me,Pop,1,183707,4,0.404,0.94,6,-3.962,0.154,0.000124,2.32e-05,0.202,0.576,180.714
6178,me first and the gimme gimmes,she believes in me,Pop,0,131160,4,0.397,0.949,11,-4.586,0.0589,8.22e-06,0.0493,0.0979,0.383,119.385
6179,val doonican,now,Pop,1,161613,4,0.502,0.432,0,-13.838,0.0281,0.779,0.0,0.0945,0.8,98.022
6180,namnambulu,memories,Pop,0,362453,3,0.647,0.979,4,-3.578,0.0435,0.084,0.000226,0.216,0.922,140.011
6181,faber drive,life is waiting,Pop,1,186093,4,0.641,0.839,2,-5.335,0.0737,0.0383,0.0,0.055,0.814,89.024
6182,hey violet,smash into you,Pop,0,180813,4,0.567,0.926,11,-3.504,0.0508,0.0011,2.38e-06,0.333,0.885,159.027
6183,the bongos,sweet blue cage,Pop,0,254358,4,0.511,0.444,4,-9.229,0.0258,0.258,6.94e-05,0.0873,0.302,102.671
6184,teenage fanclub,it's all in my mind,Pop,1,221427,4,0.677,0.849,5,-7.581,0.0302,0.0355,0.236,0.134,0.925,122.07
6185,the style council,have you ever had it blue,Pop,0,203040,4,0.381,0.878,6,-5.604,0.102,0.351,0.00141,0.091,0.704,93.746
6186,the saturdays,lies,Pop,0,233747,4,0.499,0.878,4,-3.845,0.0423,0.0345,0.0,0.174,0.488,78.005
6187,anja garbarek,balloon mood,Pop,1,204107,3,0.174,0.0468,2,-30.338,0.0399,0.915,0.0239,0.108,0.0393,106.763
6188,haddaway,breakaway,Pop,0,281360,4,0.646,0.651,2,-9.526,0.0284,0.0934,0.0401,0.351,0.312,129.918
6189,sugababes,whatever makes you happy,Pop,1,194440,4,0.58,0.939,5,-4.429,0.0362,0.0997,0.000128,0.161,0.663,98.064
6190,jon mclaughlin,four years,Pop,1,256640,4,0.511,0.658,1,-6.227,0.0289,0.113,0.0,0.128,0.519,89.998
6191,pixie lott,doing fine (without you),Pop,1,189093,4,0.748,0.891,1,-3.923,0.0708,0.154,0.0,0.0747,0.896,122.287
6193,less than jake,great american sharpshooter,Pop,1,88893,4,0.586,0.965,8,-4.882,0.0631,0.109,7.87e-06,0.351,0.813,103.702
6194,tony orlando,candida,Pop,1,200173,4,0.678,0.595,1,-13.517,0.0372,0.122,0.0,0.0338,0.906,128.499
6195,harry belafonte,go down emanuel road,Pop,1,188813,4,0.563,0.759,3,-7.496,0.401,0.918,3.61e-06,0.187,0.959,94.224
6196,zara larsson,make that money girl,Pop,1,198880,4,0.539,0.433,11,-8.84,0.0307,0.00431,0.000895,0.282,0.114,85.042
6197,paula abdul,missing you,Pop,1,234000,4,0.579,0.428,1,-9.986,0.0391,0.0943,0.00032,0.209,0.119,80.006
6198,the ocean blue,ask me jon,Pop,1,192173,4,0.594,0.721,0,-10.606,0.0409,0.251,9.64e-05,0.109,0.699,136.019
6199,janet jackson,alright,Pop,1,386533,4,0.667,0.893,11,-7.083,0.0364,0.1,0.592,0.55,0.963,111.705
6200,the pains of being pure at heart,belong,Pop,1,261293,4,0.446,0.845,6,-4.907,0.0392,4.78e-06,0.879,0.333,0.378,96.889
6201,tegan and sara,we didn't do it,Pop,1,228920,4,0.701,0.692,0,-5.909,0.0275,0.0773,6.69e-05,0.188,0.919,111.031
6202,whitney houston,do you hear what i hear?,Pop,1,212400,4,0.453,0.741,9,-8.676,0.0396,0.262,0.0,0.0729,0.484,72.65
6203,day26,shawty wats up,Pop,0,194853,4,0.374,0.9,6,-2.71,0.13,0.523,0.0,0.179,0.751,150.421
6204,danny gokey,masterpiece,Pop,1,254428,4,0.519,0.551,2,-6.983,0.0294,0.115,0.0,0.0852,0.0959,110.987
6205,colbie caillat,here comes the sun,Pop,1,197040,4,0.606,0.789,10,-5.229,0.0273,0.0214,3.95e-05,0.0909,0.42,133.996
6206,saint etienne,wood cabin,Pop,0,247400,4,0.792,0.463,5,-10.349,0.0522,0.217,0.114,0.0713,0.657,98.115
6207,girls under glass,deliverance,Pop,1,258427,4,0.472,0.782,0,-9.964,0.0317,0.00609,0.285,0.117,0.0728,130.018
6208,birdman,from the bottom,Pop,0,192040,4,0.797,0.761,8,-4.866,0.28,0.221,0.0,0.0809,0.764,160.052
6209,samantha jade,scream,Pop,0,203147,4,0.631,0.883,9,-3.863,0.0417,0.0114,0.0,0.113,0.547,128.095
6210,tamia,last first kiss,Pop,0,281467,4,0.633,0.365,0,-11.642,0.116,0.164,0.0,0.353,0.52,56.456
6211,the ready set,approach-approach,Pop,1,126000,4,0.323,0.419,7,-13.967,0.0461,0.575,0.0,0.15,0.251,119.862
6212,me first and the gimme gimmes,lookin' for love,Pop,0,108427,4,0.372,0.974,11,-3.842,0.115,1.67e-05,0.000389,0.218,0.716,95.24
6213,carrie underwood,temporary home,Pop,1,268560,4,0.416,0.354,0,-6.357,0.0263,0.731,1e-06,0.0925,0.181,80.767
6214,miley cyrus,who owns my heart,Pop,0,214853,4,0.571,0.805,9,-4.985,0.129,0.0106,0.0,0.0864,0.356,135.908
6216,ja rule,watching me,Pop,1,115133,3,0.502,0.891,1,-1.954,0.298,0.0131,0.000115,0.346,0.476,93.983
6217,donny osmond,in it for love,Pop,0,236053,4,0.622,0.708,5,-5.35,0.0671,0.65,0.0,0.0874,0.745,203.848
6218,the beloved,the sun rising,Pop,0,305800,4,0.54,0.71,6,-8.996,0.0329,0.00444,0.893,0.107,0.481,120.097
6219,the bongos,skydiving,Pop,1,243771,4,0.508,0.706,7,-6.577,0.0419,0.0651,0.00199,0.0846,0.832,123.153
6220,sheena easton,machinery,Pop,1,178120,4,0.753,0.73,0,-10.512,0.0577,0.487,0.00495,0.0773,0.949,158.228
6222,pet shop boys,new york city boy,Pop,0,200533,4,0.749,0.992,2,-4.59,0.0491,0.0747,1.12e-05,0.05,0.961,130.98
6223,electrasy,dazed and confused,Pop,1,263493,3,0.127,0.833,7,-5.443,0.0716,0.0113,1.42e-06,0.073,0.565,174.134
6224,jesus jones,magazine,Pop,1,166160,4,0.372,0.971,7,-7.999,0.0974,2.06e-05,7.89e-05,0.408,0.143,139.833
6225,juvenile,pimpinabitch,Pop,1,122267,4,0.815,0.839,7,-6.26,0.301,0.000252,0.0,0.0848,0.553,92.913
6226,robbie williams,bodies,Pop,0,243859,4,0.656,0.731,6,-6.045,0.0616,0.00703,6.52e-06,0.0651,0.785,95.008
6227,trina,on da hush,Pop,1,230760,4,0.779,0.703,7,-5.738,0.173,0.0374,0.0,0.157,0.463,86.024
6228,paramore,born for this,Pop,1,238627,4,0.544,0.95,1,-2.25,0.0613,0.00106,0.0,0.0845,0.64,92.537
6229,yellowcard,five becomes four,Pop,1,210200,4,0.414,0.971,0,-3.241,0.0677,0.000473,0.0,0.566,0.44,93.001
6230,saint etienne,erica america,Pop,1,242213,4,0.622,0.74,5,-6.968,0.0255,0.038,0.00291,0.281,0.716,98.122
6232,the boo radleys,wish i was skinny,Pop,1,217133,4,0.415,0.71,0,-9.234,0.0293,0.242,0.387,0.234,0.771,149.588
6233,nerf herder,vivian,Pop,1,166533,4,0.566,0.772,9,-7.298,0.0396,0.00256,0.0,0.0486,0.661,92.417
6234,bananarama,nathan jones,Pop,1,311827,4,0.625,0.741,5,-12.097,0.0555,0.221,0.00959,0.0803,0.907,76.948
6235,nathan michel,hello (constant sorrow),Pop,1,350773,4,0.645,0.933,7,-7.904,0.621,0.663,0.67,0.272,0.153,140.641
6236,the knife,marble house,Pop,1,318960,4,0.45,0.646,0,-8.68,0.0348,0.00318,0.000659,0.329,0.251,179.594
6237,the knife,a tooth for an eye,Pop,1,364307,3,0.686,0.798,2,-7.548,0.0397,0.00229,0.00056,0.143,0.476,108.764
6238,the ready set,first,Pop,1,216193,4,0.696,0.928,6,-3.174,0.071,0.0437,4.58e-06,0.275,0.323,109.014
6239,american hi-fi,a bigger mood,Pop,1,218027,4,0.386,0.921,10,-4.107,0.0609,1.26e-05,1.32e-05,0.314,0.51,149.544
6240,ashanti,i got it (feat. rick ross),Pop,1,246748,4,0.736,0.87,2,-5.014,0.193,0.00323,1.74e-05,0.328,0.508,144.013
6241,athlete,best not to think about it,Pop,1,243787,4,0.416,0.545,6,-6.891,0.0261,0.319,0.0,0.105,0.195,168.009
6242,lighthouse family,keep remembering,Pop,1,240973,4,0.684,0.731,7,-8.879,0.0467,0.00239,0.156,0.0501,0.924,97.767
6243,mystikal,ain't no limit,Pop,0,256240,4,0.678,0.751,1,-7.287,0.309,0.0337,0.0,0.115,0.752,82.7
6244,black box,fall into my love,Pop,1,311400,4,0.716,0.739,1,-5.541,0.0433,0.425,0.000114,0.0868,0.707,99.977
6245,badly drawn boy,another pearl,Pop,1,267027,4,0.612,0.825,8,-5.248,0.027,0.205,0.0,0.279,0.483,103.494
6246,reel big fish,unity,Pop,1,141200,4,0.423,0.899,9,-9.261,0.127,0.00378,0.000701,0.113,0.651,111.048
6247,tori amos,playboy mommy,Pop,1,248933,4,0.617,0.635,0,-5.473,0.0278,0.757,1.64e-06,0.187,0.379,102.854
6248,redd kross,play my song,Pop,1,209507,4,0.495,0.867,1,-6.739,0.0457,6.99e-05,0.0,0.277,0.53,130.73
6249,murs,the animal,Pop,1,186333,4,0.757,0.572,1,-10.283,0.23,0.553,0.0,0.299,0.778,93.079
6250,the ataris,perfectly happy,Pop,1,57040,4,0.393,0.988,4,-4.977,0.0856,3.9e-05,1.12e-06,0.128,0.954,137.194
6251,dashboard confessional,slow decay,Pop,1,248667,4,0.528,0.802,6,-4.636,0.0622,0.043,4.21e-05,0.102,0.486,165.92
6252,chrisette michele,snow,Pop,0,210587,4,0.513,0.8,11,-4.463,0.178,0.0143,0.000236,0.1,0.66,169.447
6253,taylor swift,the story of us,Pop,1,265667,4,0.543,0.818,4,-3.611,0.0398,0.00478,0.000368,0.0357,0.683,139.898
6254,rupee,what happens in de party,Pop,1,258013,4,0.534,0.925,11,-2.97,0.251,0.0753,0.0,0.198,0.853,109.999
6256,jeremih,imma star (everywhere we are),Pop,1,261373,4,0.66,0.361,6,-10.418,0.089,0.438,0.0,0.39,0.604,148.073
6257,greg laswell,it's been a year,Pop,1,192987,4,0.547,0.392,2,-9.921,0.0279,0.456,0.000208,0.108,0.445,120.055
6258,osker,two faced,Pop,1,106947,4,0.376,0.988,0,-4.1,0.0798,0.00358,0.0,0.356,0.819,73.932
6259,mest,lonely days,Pop,1,132676,4,0.519,0.931,2,-6.8,0.0856,0.00123,0.0,0.112,0.96,166.889
6260,reggie and the full effect,linkin verbz,Pop,0,95920,4,0.371,0.952,4,-5.118,0.304,0.41,0.0,0.351,0.246,104.47
6261,plies,bushes,Pop,0,251867,4,0.626,0.553,11,-8.705,0.223,0.0618,0.0,0.16,0.251,81.757
6262,waka flocka flame,my g,Pop,1,120312,4,0.843,0.376,2,-10.753,0.216,0.00365,0.0,0.16,0.236,139.831
6263,owl city,montana,Pop,1,246373,4,0.664,0.618,0,-6.135,0.0361,0.145,0.0,0.146,0.632,125.075
6264,rebecca black,friday,Pop,0,210026,4,0.684,0.889,8,-4.555,0.102,0.0307,2.57e-06,0.775,0.582,112.005
6265,pixie lott,without you,Pop,1,230320,4,0.747,0.696,10,-6.036,0.0396,0.311,0.0,0.0959,0.64,112.055
6266,hannah montana,spotlight,Pop,1,186280,4,0.446,0.827,0,-5.545,0.0342,0.000697,2.19e-06,0.215,0.697,199.92
6267,suzanne vega,lolita,Pop,1,213667,4,0.703,0.385,0,-13.293,0.0389,0.655,0.862,0.16,0.938,123.279
6268,plies,rich folk,Pop,1,243373,3,0.431,0.728,2,-6.767,0.317,0.0956,0.0,0.292,0.638,165.959
6269,paramore,emergency,Pop,1,240040,4,0.424,0.94,9,-3.524,0.0573,0.00276,1.03e-06,0.277,0.559,168.043
